,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,unique-key
11278,10,5,1800, LO,36.7,29.8,40,1008,22.39,1.6999969480000001,5.940002441,83.25,295.53997799999996,              JERRY-2013
11279,10,6,0, LO,38.0,28.9,40,1008,22.09,6.2899932860000005,2.419998169,86.25,295.36999510000004,              JERRY-2013
11280,10,3,600, TS,21.5,86.8,45,1006,28.109999,-12.47999573,1.11000061,78.41000366,300.05999760000003,              KAREN-2013
11281,10,3,1200, TS,22.1,87.4,55,1004,27.55,-12.47999573,1.11000061,78.41000366,300.05999760000003,              KAREN-2013
11282,10,3,1800, TS,22.8,88.1,55,1001,28.23,-12.47999573,1.11000061,78.41000366,300.05999760000003,              KAREN-2013
11283,10,3,2100, TS,23.3,88.5,55,998,28.859999,-12.47999573,1.11000061,78.41000366,300.05999760000003,              KAREN-2013
11284,10,4,0, TS,23.9,89.0,50,999,29.199999,-3.990005493,-1.5,76.0,300.51000980000003,              KAREN-2013
11285,10,4,600, TS,24.5,89.5,45,1002,29.01,-3.990005493,-1.5,76.0,300.51000980000003,              KAREN-2013
11286,10,4,1200, TS,25.2,89.9,45,1002,28.949999,-3.990005493,-1.5,76.0,300.51000980000003,              KAREN-2013
11287,10,4,1800, TS,25.8,90.2,45,1002,28.869999,-3.990005493,-1.5,76.0,300.51000980000003,              KAREN-2013
11288,10,5,0, TS,26.1,90.5,40,1004,28.779999,8.899993896,7.009994507,75.0,301.0800171,              KAREN-2013
11289,10,5,600, TS,26.7,91.0,40,1007,28.43,-8.180007935,8.240005493,76.5,300.1699829,              KAREN-2013
11290,10,5,1200, TS,27.6,91.6,40,1008,28.43,-2.660003662,-1.5,78.25,300.89999389999997,              KAREN-2013
11291,10,5,1800, TS,27.9,91.8,35,1008,28.109999,-2.660003662,-1.5,78.25,300.89999389999997,              KAREN-2013
11292,10,6,0, TD,28.1,91.9,30,1008,28.46,4.300003052,-5.399993896000001,79.61999512,300.9100037,              KAREN-2013
11293,10,6,600, TD,28.1,91.9,25,1009,28.46,4.300003052,-5.399993896000001,79.61999512,300.9100037,              KAREN-2013
11294,10,21,600, TD,27.6,55.9,30,1012,27.58,0.740005493,6.819992065,76.25,299.80999760000003,            LORENZO-2013
11295,10,21,1200, TS,28.2,55.6,35,1010,27.779999,0.740005493,6.819992065,76.25,299.80999760000003,            LORENZO-2013
11296,10,21,1800, TS,28.8,55.0,35,1008,27.89,-5.430007935,4.869995117,76.0,299.7099915,            LORENZO-2013
11297,10,22,0, TS,29.1,54.2,35,1008,27.609999,-4.690002441,-12.72000122,76.5,298.9100037,            LORENZO-2013
11298,10,22,600, TS,29.3,53.3,40,1005,27.41,-6.419998168999999,5.240005493,82.75,298.39999389999997,            LORENZO-2013
11299,10,22,1200, TS,29.4,52.4,45,1000,27.32,-6.419998168999999,5.240005493,82.75,298.39999389999997,            LORENZO-2013
11300,10,22,1800, TS,29.5,51.5,45,1000,27.16,-6.419998168999999,5.240005493,82.75,298.39999389999997,            LORENZO-2013
11301,10,23,0, TS,29.5,50.6,45,1001,26.59,-9.850006104,2.4499969480000003,79.5,299.5899963,            LORENZO-2013
11302,10,23,600, TS,29.5,49.8,45,1004,26.63,-9.850006104,2.4499969480000003,79.5,299.5899963,            LORENZO-2013
11303,10,23,1200, TS,29.4,49.3,40,1006,26.849998,-9.850006104,2.4499969480000003,79.5,299.5899963,            LORENZO-2013
11304,10,23,1800, TS,29.3,48.9,35,1007,27.16,-9.850006104,2.4499969480000003,79.5,299.5899963,            LORENZO-2013
11305,10,24,0, TD,29.4,48.4,30,1008,26.689999,-1.5,8.949996947999999,87.3999939,299.48999019999997,            LORENZO-2013
11306,10,24,600, TD,29.7,48.0,30,1009,26.23,-1.5,8.949996947999999,87.3999939,299.48999019999997,            LORENZO-2013
11307,10,24,1200, LO,30.1,47.7,25,1011,25.93,-1.5,8.949996947999999,87.3999939,299.48999019999997,            LORENZO-2013
11308,10,24,1800, LO,30.5,47.2,25,1012,25.34,-1.5,8.949996947999999,87.3999939,299.48999019999997,            LORENZO-2013
11309,10,25,0, LO,30.7,46.7,25,1013,25.18,4.660003662,-4.380004883,84.0,298.76000980000003,            LORENZO-2013
11310,10,25,600, LO,31.0,46.1,25,1013,25.42,6.5399932860000005,7.61000061,85.0,299.14999389999997,            LORENZO-2013
11311,10,25,1200, LO,31.3,45.7,25,1013,25.38,-0.9199981690000001,6.990005493,90.0,298.2099915,            LORENZO-2013
11312,10,25,1800, LO,31.6,45.3,25,1013,25.38,-0.9199981690000001,6.990005493,90.0,298.2099915,            LORENZO-2013
11313,10,26,0, LO,32.1,44.7,20,1013,25.369999,1.9900054930000002,0.669998169,91.52000427,298.0499878,            LORENZO-2013
11314,10,26,600, LO,32.8,43.9,20,1013,24.449999,1.9900054930000002,0.669998169,91.52000427,298.0499878,            LORENZO-2013
11315,11,17,0, EX,23.9,52.4,35,1006,27.539998999999998,-1.0,1.970001221,71.25,297.5,            MELISSA-2013
11316,11,17,600, EX,24.3,52.7,35,1005,27.41,-1.0,1.970001221,71.25,297.5,            MELISSA-2013
11317,11,17,1200, EX,25.0,52.9,35,1005,27.619999,-1.0,1.970001221,71.25,297.5,            MELISSA-2013
11318,11,17,1800, EX,26.0,52.9,40,1002,27.41,-1.0,1.970001221,71.25,297.5,            MELISSA-2013
11319,11,18,0, EX,27.1,52.7,45,997,26.939999,6.2899932860000005,6.330001831000001,71.36999512,297.0200195,            MELISSA-2013
11320,11,18,600, EX,28.3,52.7,45,992,25.73,6.2899932860000005,6.330001831000001,71.36999512,297.0200195,            MELISSA-2013
11321,11,18,1200, SS,29.1,53.4,50,987,25.65,-14.96000671,-3.4400024410000003,75.25,296.7999878,            MELISSA-2013
11322,11,18,1800, SS,29.7,54.0,50,987,24.97,-12.13999939,-20.38000488,69.0,295.64001460000003,            MELISSA-2013
11323,11,19,0, SS,30.2,54.5,50,985,24.01,11.66000366,-8.210006714,72.5,297.7299805,            MELISSA-2013
11324,11,19,600, SS,30.8,54.7,55,982,23.91,11.66000366,-8.210006714,72.5,297.7299805,            MELISSA-2013
11325,11,19,1200, SS,31.6,54.7,55,982,24.07,-17.83999634,-4.089996338,77.0,296.3300171,            MELISSA-2013
11326,11,19,1800, SS,32.5,54.4,50,982,23.609999,-17.83999634,-4.089996338,77.0,296.3300171,            MELISSA-2013
11327,11,20,0, SS,33.3,53.2,45,985,23.43,16.44999695,1.7400054930000002,79.86999512,296.94000239999997,            MELISSA-2013
11328,11,20,600, TS,34.1,51.4,45,988,22.09,0.419998169,-4.009994507,87.25,295.7700195,            MELISSA-2013
11329,11,20,1200, TS,35.1,49.0,45,988,22.92,5.099990845,-1.4400024409999999,87.5,295.89001460000003,            MELISSA-2013
11330,11,20,1800, TS,36.3,46.4,45,988,22.14,-0.660003662,11.1499939,84.11999512,295.7099915,            MELISSA-2013
11331,11,21,0, TS,37.5,43.5,45,984,18.789998999999998,13.69999695,7.550003052,79.25,293.2299805,            MELISSA-2013
11332,11,21,600, TS,38.8,40.0,50,984,20.789998999999998,7.779998779,-0.050003052,92.0,293.14001460000003,            MELISSA-2013
11333,11,21,1200, TS,39.9,36.6,55,980,18.18,7.649993896000001,1.160003662,96.5,293.0499878,            MELISSA-2013
11334,11,21,1800, TS,40.7,33.3,55,980,17.91,14.44000244,11.6499939,92.5,293.25,            MELISSA-2013
11335,11,22,0, LO,41.3,30.2,50,984,17.92,-4.300003052,-0.41000366200000005,95.75,290.7099915,            MELISSA-2013
11336,11,22,600, LO,41.6,27.5,45,988,16.07,-0.41000366200000005,1.779998779,96.5,290.8499756,            MELISSA-2013
11337,11,22,1200, EX,41.6,24.7,40,992,16.279999,-1.479995728,1.679992676,96.25,290.73999019999997,            MELISSA-2013
11338,11,22,1800, EX,41.3,22.0,40,996,16.869999,1.6999969480000001,6.169998168999999,93.5,290.5200195,            MELISSA-2013
11339,11,23,0, EX,40.8,19.5,35,1000,17.43,12.27999878,-8.399993896,95.0,291.4700012,            MELISSA-2013
11340,11,23,600, EX,40.0,17.1,35,1004,17.81,10.19000244,0.729995728,94.25,291.39999389999997,            MELISSA-2013
11341,6,28,1800, LO,32.0,78.2,20,1017,28.83,0.800003052,3.509994507,70.61999512,299.9700012,             ARTHUR-2014
11342,6,29,0, LO,31.2,77.8,20,1017,28.16,2.959991455,-1.25,78.75,299.73999019999997,             ARTHUR-2014
11343,6,29,600, LO,30.5,77.4,20,1017,28.31,2.959991455,-1.25,78.75,299.73999019999997,             ARTHUR-2014
11344,6,29,1200, LO,30.0,77.2,20,1016,28.64,2.959991455,-1.25,78.75,299.73999019999997,             ARTHUR-2014
11345,6,29,1800, LO,29.7,77.2,25,1015,28.699999,2.959991455,-1.25,78.75,299.73999019999997,             ARTHUR-2014
11346,6,30,0, LO,29.5,77.5,25,1014,28.21,-7.070007324,0.13000488300000002,78.25,299.9100037,             ARTHUR-2014
11347,6,30,600, LO,29.2,78.0,25,1013,27.97,-7.070007324,0.13000488300000002,78.25,299.9100037,             ARTHUR-2014
11348,6,30,1200, LO,28.7,78.4,25,1011,28.119999,4.380004883,2.029998779,71.25,300.14001460000003,             ARTHUR-2014
11349,6,30,1800, LO,28.1,78.7,30,1010,29.08,4.380004883,2.029998779,71.25,300.14001460000003,             ARTHUR-2014
11350,7,1,0, TD,27.7,78.9,30,1008,29.099998,0.779998779,-11.02999878,76.75,300.2099915,             ARTHUR-2014
11351,7,1,600, TD,27.5,79.1,30,1007,29.109999,0.779998779,-11.02999878,76.75,300.2099915,             ARTHUR-2014
11352,7,1,1200, TS,27.5,79.2,35,1005,28.619999,0.779998779,-11.02999878,76.75,300.2099915,             ARTHUR-2014
11353,7,1,1800, TS,27.7,79.3,40,1003,28.74,0.779998779,-11.02999878,76.75,300.2099915,             ARTHUR-2014
11354,7,2,0, TS,27.9,79.2,45,999,28.66,7.740005493,-7.020004272,77.25,299.8499756,             ARTHUR-2014
11355,7,2,600, TS,28.2,79.1,50,995,28.359999,7.740005493,-7.020004272,77.25,299.8499756,             ARTHUR-2014
11356,7,2,1200, TS,28.7,79.0,55,995,27.96,7.740005493,-7.020004272,77.25,299.8499756,             ARTHUR-2014
11357,7,2,1800, TS,29.4,79.1,60,994,27.93,-11.22000122,-0.330001831,73.0,300.5200195,             ARTHUR-2014
11358,7,3,0, HU,30.1,79.2,65,987,28.269999,8.910003662000001,-8.490005493,76.5,300.5200195,             ARTHUR-2014
11359,7,3,600, HU,30.9,79.1,70,984,28.84,8.910003662000001,-8.490005493,76.5,300.5200195,             ARTHUR-2014
11360,7,3,1200, HU,31.8,78.8,80,981,28.91,-9.190002441,-5.630004883,79.5,299.86999510000004,             ARTHUR-2014
11361,7,3,1800, HU,32.9,78.3,80,978,28.05,-7.649993896000001,19.30000305,80.5,300.4100037,             ARTHUR-2014
11362,7,4,0, HU,34.0,77.3,85,975,27.439999,-4.649993896000001,-0.24000549300000001,87.5,296.5800171,             ARTHUR-2014
11363,7,4,315, HU,34.7,76.6,85,973,0.0,-4.649993896000001,-0.24000549300000001,87.5,296.5800171,             ARTHUR-2014
11364,7,4,600, HU,35.3,76.0,85,972,28.31,13.16999817,10.86999512,84.0,299.75,             ARTHUR-2014
11365,7,4,800, HU,35.8,75.5,85,973,0.0,13.16999817,10.86999512,84.0,299.75,             ARTHUR-2014
11366,7,4,1200, HU,36.8,74.4,80,976,24.98,-3.8500061039999998,1.9900054930000002,89.75,298.5,             ARTHUR-2014
11367,7,4,1800, HU,38.4,72.4,70,978,25.0,-0.900009155,20.53999329,90.25,299.01000980000003,             ARTHUR-2014
11368,7,5,0, HU,40.2,69.7,65,976,18.34,17.69999695,-6.809997559,78.0,294.39999389999997,             ARTHUR-2014
11369,7,5,600, TS,42.3,67.6,60,981,14.41,9.729995727999999,1.4100036619999998,92.25,290.5299988,             ARTHUR-2014
11370,7,21,1200, TD,11.4,41.6,30,1012,28.0,-8.320007324,-0.589996338,80.36999512,298.7099915,                TWO-2014
11371,7,21,1800, TD,11.6,43.1,30,1012,29.26,-8.320007324,-0.589996338,80.36999512,298.7099915,                TWO-2014
11372,7,22,0, TD,11.9,44.4,30,1012,27.8,-8.320007324,-0.63999939,81.5,298.9500122,                TWO-2014
11373,7,22,600, TD,12.1,45.7,30,1012,27.43,-8.320007324,-0.63999939,81.5,298.9500122,                TWO-2014
11374,7,22,1200, TD,12.4,47.2,30,1012,27.17,-7.220001221,-1.979995728,77.36999512,299.25,                TWO-2014
11375,7,22,1800, TD,12.8,48.8,30,1012,27.039998999999998,-7.61000061,-2.259994507,76.75,299.61999510000004,                TWO-2014
11376,7,23,0, TD,13.2,50.4,30,1012,27.349998,-4.88999939,1.089996338,77.25,299.5,                TWO-2014
11377,7,23,600, TD,13.7,52.2,30,1012,27.13,-6.729995728,0.24000549300000001,76.5,299.89001460000003,                TWO-2014
11378,7,23,1200, TD,14.0,55.0,30,1012,27.599998,-13.649993900000002,-1.160003662,76.5,299.8499756,                TWO-2014
11379,7,31,1800, LO,11.5,53.1,40,1007,28.31,-12.47999573,-3.3699951169999998,76.86999512,299.94000239999997,             BERTHA-2014
11380,8,1,0, TS,12.2,54.6,40,1007,28.029999,-8.949996947999999,5.419998168999999,74.75,300.39999389999997,             BERTHA-2014
11381,8,1,600, TS,13.0,56.2,40,1007,28.26,-8.949996947999999,5.419998168999999,74.75,300.39999389999997,             BERTHA-2014
11382,8,1,1200, TS,13.8,58.1,45,1006,27.949999,-16.44000244,3.88999939,73.75,300.0499878,             BERTHA-2014
11383,8,1,1800, TS,14.5,60.3,45,1006,27.88,-10.99000549,-4.13999939,73.0,300.39999389999997,             BERTHA-2014
11384,8,2,0, TS,15.2,62.3,45,1007,28.26,-6.899993896000001,7.119995117,74.5,300.61999510000004,             BERTHA-2014
11385,8,2,600, TS,15.9,64.1,40,1008,28.51,-6.050003052,3.3000030519999997,74.5,300.7000122,             BERTHA-2014
11386,8,2,1200, TS,16.7,65.9,40,1009,28.099998,-11.93000793,8.349990845,75.0,300.3499756,             BERTHA-2014
11387,8,2,1800, TS,17.9,67.6,40,1010,28.73,-10.21000671,-1.520004272,76.75,300.19000239999997,             BERTHA-2014
11388,8,3,0, TS,19.2,69.0,40,1011,28.41,-5.75,4.849990845,73.5,300.75,             BERTHA-2014
11389,8,3,600, TS,20.3,70.4,40,1012,28.49,-5.75,4.849990845,73.5,300.75,             BERTHA-2014
11390,8,3,1200, TS,21.4,71.6,40,1013,28.31,-8.059997559,0.520004272,73.75,300.76000980000003,             BERTHA-2014
11391,8,3,1400, TS,21.8,71.9,40,1013,28.34,-8.059997559,0.520004272,73.75,300.76000980000003,             BERTHA-2014
11392,8,3,1800, TS,22.7,72.5,45,1012,28.439999,-8.059997559,0.520004272,73.75,300.76000980000003,             BERTHA-2014
11393,8,4,0, TS,24.1,73.1,55,1007,28.82,-3.770004272,13.52999878,75.0,300.7799988,             BERTHA-2014
11394,8,4,600, TS,25.4,73.5,60,1004,29.019999,-3.770004272,13.52999878,75.0,300.7799988,             BERTHA-2014
11395,8,4,1200, HU,26.8,73.6,70,998,28.82,-8.729995727999999,16.38000488,73.11999512,300.75,             BERTHA-2014
11396,8,4,1800, HU,28.5,73.6,70,999,28.56,-8.729995727999999,16.38000488,73.11999512,300.75,             BERTHA-2014
11397,8,5,0, HU,30.5,73.4,65,1001,28.31,13.53999329,16.88000488,75.75,300.57000730000004,             BERTHA-2014
11398,8,5,600, TS,32.5,73.2,55,1003,27.74,4.589996338,13.16999817,75.36999512,300.60998539999997,             BERTHA-2014
11399,8,5,1200, TS,34.2,72.7,50,1005,27.529999,-5.100006103999999,6.160003662,76.5,299.0899963,             BERTHA-2014
11400,8,5,1800, TS,35.5,71.2,45,1006,27.07,0.839996338,9.539993286,74.0,299.7999878,             BERTHA-2014
11401,8,6,0, TS,36.8,69.3,45,1007,27.029999,-0.990005493,-2.3800048830000002,76.5,298.14999389999997,             BERTHA-2014
11402,8,6,600, TS,38.1,66.9,45,1007,26.48,-0.570007324,3.160003662,76.75,298.3300171,             BERTHA-2014
11403,8,6,1200, TS,39.4,64.1,45,1006,26.9,5.119995117,-1.220001221,81.5,296.5200195,             BERTHA-2014
11404,8,6,1800, EX,40.8,61.3,45,1002,25.619999,2.959991455,7.449996948,79.75,296.82000730000004,             BERTHA-2014
11405,8,7,0, EX,42.1,58.4,50,996,24.47,9.789993286,7.470001221,80.36999512,296.25,             BERTHA-2014
11406,8,7,600, EX,43.4,55.6,45,998,21.68,11.41000366,8.789993286,82.75,295.9599915,             BERTHA-2014
11407,8,23,1800, TD,21.5,72.2,30,1005,28.83,-13.33999634,-1.6900024409999999,72.69000244,301.5899963,          CRISTOBAL-2014
11408,8,24,0, TD,22.0,72.5,30,1004,28.66,1.209991455,6.759994507,76.25,300.5499878,          CRISTOBAL-2014
11409,8,24,600, TS,22.6,72.9,35,1002,28.96,1.209991455,6.759994507,76.25,300.5499878,          CRISTOBAL-2014
11410,8,24,1200, TS,23.3,73.0,40,1001,28.949999,1.209991455,6.759994507,76.25,300.5499878,          CRISTOBAL-2014
11411,8,24,1800, TS,24.0,73.0,45,1001,29.09,-12.8999939,4.0,73.75,301.2700195,          CRISTOBAL-2014
11412,8,25,0, TS,24.2,73.0,45,998,27.89,-5.149993896000001,8.369995117,77.5,300.80999760000003,          CRISTOBAL-2014
11413,8,25,600, TS,24.4,72.9,45,996,27.599998,-5.149993896000001,8.369995117,77.5,300.80999760000003,          CRISTOBAL-2014
11414,8,25,1200, TS,24.7,72.7,50,993,27.68,-5.149993896000001,8.369995117,77.5,300.80999760000003,          CRISTOBAL-2014
11415,8,25,1800, TS,24.9,72.4,50,992,27.92,-5.149993896000001,8.369995117,77.5,300.80999760000003,          CRISTOBAL-2014
11416,8,26,0, HU,25.1,72.1,65,989,28.17,8.25,-3.6499938960000002,76.25,301.4199829,          CRISTOBAL-2014
11417,8,26,600, HU,25.6,72.0,65,989,28.269999,8.25,-3.6499938960000002,76.25,301.4199829,          CRISTOBAL-2014
11418,8,26,1200, HU,26.7,71.8,65,988,28.75,-10.69999695,-5.009994507,76.75,300.36999510000004,          CRISTOBAL-2014
11419,8,26,1800, HU,28.1,71.4,65,987,28.439999,-10.69999695,-5.009994507,76.75,300.36999510000004,          CRISTOBAL-2014
11420,8,27,0, HU,29.5,71.5,70,983,27.519999,4.38999939,-9.070007324,77.75,300.05999760000003,          CRISTOBAL-2014
11421,8,27,600, HU,30.6,72.0,70,983,27.49,4.38999939,-9.070007324,77.75,300.05999760000003,          CRISTOBAL-2014
11422,8,27,1200, HU,31.6,72.2,70,983,27.22,-19.47000122,-2.8000030519999997,78.0,300.05999760000003,          CRISTOBAL-2014
11423,8,27,1800, HU,32.3,71.8,65,984,27.039998999999998,-19.47000122,-2.8000030519999997,78.0,300.05999760000003,          CRISTOBAL-2014
11424,8,28,0, HU,33.5,70.7,65,984,27.05,21.08000183,11.11999512,79.02000427,300.0899963,          CRISTOBAL-2014
11425,8,28,600, HU,34.8,69.0,65,982,26.9,-1.630004883,1.729995728,77.5,300.05999760000003,          CRISTOBAL-2014
11426,8,28,1200, HU,36.3,67.1,70,979,27.029999,-4.240005493,1.349990845,82.1000061,299.4500122,          CRISTOBAL-2014
11427,8,28,1800, HU,37.5,63.6,75,971,26.75,10.1499939,14.66000366,82.50999451,299.7299805,          CRISTOBAL-2014
11428,8,29,0, HU,39.1,58.8,75,965,26.71,11.38000488,-9.600006104,79.0,296.0800171,          CRISTOBAL-2014
11429,8,29,600, HU,41.2,53.9,70,967,23.019999,18.42999268,11.50999451,79.0,298.0800171,          CRISTOBAL-2014
11430,9,1,1200, LO,19.2,92.3,25,1009,29.99,-4.940002441,0.0,72.25,301.2799988,              DOLLY-2014
11431,9,1,1800, TD,20.0,93.2,30,1009,29.76,-4.940002441,0.0,72.25,301.2799988,              DOLLY-2014
11432,9,2,0, TS,21.3,93.4,35,1007,30.09,-7.580001831000001,11.0,68.5,302.03997799999996,              DOLLY-2014
11433,9,2,600, TS,22.3,94.3,40,1005,30.13,-2.8500061039999998,4.529998779,71.5,301.7999878,              DOLLY-2014
11434,9,2,1200, TS,22.8,95.6,45,1005,30.119999,-2.8500061039999998,4.529998779,71.5,301.7999878,              DOLLY-2014
11435,9,2,1800, TS,22.2,96.7,40,1003,30.25,0.559997559,-3.11000061,75.36999512,300.94000239999997,              DOLLY-2014
11436,9,3,0, TS,22.0,97.3,40,1001,30.14,-6.990005493,4.720001221,79.11999512,299.9199829,              DOLLY-2014
11437,9,3,100, TS,22.0,97.4,40,1000,30.05,-6.990005493,4.720001221,79.11999512,299.9199829,              DOLLY-2014
11438,9,3,400, TS,22.0,97.7,40,1002,0.0,-6.990005493,4.720001221,79.11999512,299.9199829,              DOLLY-2014
11439,9,3,600, TS,21.9,98.0,35,1004,0.0,-6.990005493,4.720001221,79.11999512,299.9199829,              DOLLY-2014
11440,9,3,1200, LO,21.8,98.8,25,1005,0.0,-1.3099975590000001,-4.4799957280000005,65.25,296.55999760000003,              DOLLY-2014
11441,9,3,1800, LO,21.7,99.8,20,1005,0.0,-1.3099975590000001,-4.4799957280000005,65.25,296.55999760000003,              DOLLY-2014
11442,9,4,0, LO,21.6,101.0,15,1002,0.0,-3.6999969480000003,0.599990845,90.25,291.61999510000004,              DOLLY-2014
11443,9,10,1800, LO,13.7,33.2,25,1009,28.32,-1.8000030519999999,-1.350006104,75.75,300.26000980000003,            EDOUARD-2014
11444,9,11,0, LO,14.2,34.4,25,1009,27.98,-4.320007324,4.7899932860000005,80.0,299.5499878,            EDOUARD-2014
11445,9,11,600, LO,14.9,35.5,25,1009,27.98,-4.320007324,4.7899932860000005,80.0,299.5499878,            EDOUARD-2014
11446,9,11,1200, TD,15.8,36.5,30,1008,27.93,-3.86000061,-3.3000030519999997,78.0,299.94000239999997,            EDOUARD-2014
11447,9,11,1800, TD,16.5,37.7,30,1007,27.449999,-13.33999634,-2.580001831,78.75,299.5499878,            EDOUARD-2014
11448,9,12,0, TS,17.2,39.2,35,1006,27.33,-7.690002441,3.6999969480000003,84.3999939,299.5499878,            EDOUARD-2014
11449,9,12,600, TS,17.7,40.8,35,1005,27.529999,-7.690002441,3.6999969480000003,84.3999939,299.5499878,            EDOUARD-2014
11450,9,12,1200, TS,18.3,42.3,40,1000,27.3,-3.75,-1.770004272,79.61999512,299.92999269999996,            EDOUARD-2014
11451,9,12,1800, TS,18.9,43.6,40,999,27.46,-17.8500061,-2.540008545,78.94999695,299.94000239999997,            EDOUARD-2014
11452,9,13,0, TS,19.6,44.8,40,998,27.34,-9.820007324,-2.9400024410000003,81.6000061,299.9799805,            EDOUARD-2014
11453,9,13,600, TS,20.4,45.7,45,997,27.42,-9.820007324,-2.9400024410000003,81.6000061,299.9799805,            EDOUARD-2014
11454,9,13,1200, TS,21.4,46.4,45,996,27.38,-15.27000427,-8.149993896,72.02000427,300.9700012,            EDOUARD-2014
11455,9,13,1800, TS,22.3,47.0,50,995,27.529999,-15.27000427,-8.149993896,72.02000427,300.9700012,            EDOUARD-2014
11456,9,14,0, TS,23.0,47.9,55,994,27.4,1.209991455,13.09999084,75.36000061,300.8399963,            EDOUARD-2014
11457,9,14,600, TS,23.7,49.0,60,991,27.49,2.6199951169999998,-4.350006103999999,70.06999207,301.26000980000003,            EDOUARD-2014
11458,9,14,1200, HU,24.4,50.3,70,985,28.26,-27.88000488,-2.169998169,73.3500061,300.9700012,            EDOUARD-2014
11459,9,14,1800, HU,25.1,51.5,75,980,28.39,-11.25,-9.910003662000001,71.11999512,301.10998539999997,            EDOUARD-2014
11460,9,15,0, HU,25.8,52.7,80,975,27.369999,16.08999634,13.66999817,72.5,301.0,            EDOUARD-2014
11461,9,15,600, HU,26.5,54.0,85,970,27.63,-21.47000122,0.009994507,73.0,301.0200195,            EDOUARD-2014
11462,9,15,1200, HU,27.0,55.1,90,966,28.75,-21.47000122,0.009994507,73.0,301.0200195,            EDOUARD-2014
11463,9,15,1800, HU,27.7,56.1,95,962,28.67,-21.47000122,0.009994507,73.0,301.0200195,            EDOUARD-2014
11464,9,16,0, HU,28.5,56.7,95,960,26.939999,14.47999573,-4.570007324,71.36999512,301.0800171,            EDOUARD-2014
11465,9,16,600, HU,29.5,57.3,100,956,26.76,7.339996338,0.319992065,79.5,299.60998539999997,            EDOUARD-2014
11466,9,16,1200, HU,30.6,57.8,105,955,26.22,7.339996338,0.319992065,79.5,299.60998539999997,            EDOUARD-2014
11467,9,16,1800, HU,31.7,57.7,95,958,28.099998,-15.86999512,0.559997559,75.11999512,299.9700012,            EDOUARD-2014
11468,9,17,0, HU,32.9,57.0,85,959,26.949999,17.16999817,1.380004883,78.16000366,299.9500122,            EDOUARD-2014
11469,9,17,600, HU,34.3,56.0,85,958,26.71,17.72999573,0.569992065,80.75,300.0200195,            EDOUARD-2014
11470,9,17,1200, HU,35.7,54.5,80,957,26.449999,17.72999573,0.569992065,80.75,300.0200195,            EDOUARD-2014
11471,9,17,1800, HU,37.2,52.4,80,955,26.289998999999998,-0.669998169,17.80000305,88.1499939,298.7299805,            EDOUARD-2014
11472,9,18,0, HU,38.3,49.5,75,958,25.56,23.1499939,-7.830001831000001,80.91999817,297.9100037,            EDOUARD-2014
11473,9,18,600, HU,39.3,46.7,70,964,24.15,-2.13999939,1.8099975590000001,88.1499939,297.38000489999996,            EDOUARD-2014
11474,9,18,1200, HU,39.9,44.1,70,969,25.0,2.580001831,-3.8699951169999998,92.3999939,297.0200195,            EDOUARD-2014
11475,9,18,1800, HU,39.9,42.1,65,973,22.699999,4.869995117,22.52999878,89.8999939,297.30999760000003,            EDOUARD-2014
11476,9,19,0, TS,39.9,40.1,60,980,22.71,-1.970001221,-14.16000366,96.0,295.9500122,            EDOUARD-2014
11477,9,19,600, TS,39.9,38.9,55,988,23.63,-1.970001221,-14.16000366,96.0,295.9500122,            EDOUARD-2014
11478,9,19,1200, TS,39.5,38.1,45,994,22.609999,-3.6000061039999998,18.88999939,93.25,295.9100037,            EDOUARD-2014
11479,9,19,1800, LO,39.5,37.4,40,1001,22.73,-3.6000061039999998,18.88999939,93.25,295.9100037,            EDOUARD-2014
11480,9,20,0, LO,39.4,36.6,35,1004,21.8,2.740005493,-6.059997559,95.5,295.4599915,            EDOUARD-2014
11481,9,20,600, LO,39.3,35.7,30,1006,21.89,-2.839996338,7.509994507,96.0,295.53997799999996,            EDOUARD-2014
11482,9,20,1200, LO,39.1,34.4,30,1008,22.279999,-2.839996338,7.509994507,96.0,295.53997799999996,            EDOUARD-2014
11483,9,20,1800, LO,38.8,33.0,25,1010,21.65,-1.400009155,11.41999817,92.25,294.2999878,            EDOUARD-2014
11484,9,21,0, LO,38.1,31.8,25,1012,20.75,0.429992676,-8.990005493,93.5,295.42999269999996,            EDOUARD-2014
11485,9,21,600, LO,37.1,30.9,25,1013,22.16,-1.240005493,3.3099975589999997,92.25,295.2700195,            EDOUARD-2014
11486,9,21,1200, LO,36.1,30.2,25,1014,23.67,5.169998168999999,-0.790008545,84.0,297.30999760000003,            EDOUARD-2014
11487,9,21,1800, LO,35.1,30.2,25,1014,24.32,5.169998168999999,-0.790008545,84.0,297.30999760000003,            EDOUARD-2014
11488,9,22,0, LO,34.2,30.4,25,1015,23.98,-7.690002441,-3.6000061039999998,81.5,295.8499756,            EDOUARD-2014
11489,9,22,600, LO,33.4,30.7,25,1015,24.42,1.7599945069999998,-0.180007935,80.0,297.7799988,            EDOUARD-2014
11490,10,10,0, LO,22.0,61.2,35,1007,29.16,-3.1499938960000002,10.77000427,74.0,300.63000489999996,                FAY-2014
11491,10,10,600, SS,22.7,62.4,35,1006,28.92,-2.25,2.3000030519999997,76.0,300.28997799999996,                FAY-2014
